ticket,symbol,type,volume,open_time,open_price,close_time,close_price,sl,tp,profit,commission,swap,net_profit,reason,bars_held,duration_s,mae,mfe,mae_points,mfe_points,slippage_points,balance_after,equity_after,comment,magic,tag
458,EURUSDz,sell,0.55,2025-11-13 09:25:00,1.16294,2025-11-13 09:30:00,1.16313,1.16314,1.15804,-10.449999999995187,3.8500000000000005,0.0,-14.299999999995187,SL,0,300.0,-18.149999999996783,1.2212453270876724e-11,-32.999999999994145,2.2204460492503128e-11,0.27799440618667615,2442.700000000131,2448.4750000001313,fade breakout up,0,short
459,EURUSDz,buy,0.45,2025-11-14 10:15:00,1.1622,2025-11-14 10:20:00,1.16184,1.16185,1.16487,-16.199999999996216,3.15,0.0,-19.349999999996214,SL,0,300.0,-22.949999999990478,0.0,-50.99999999997883,0.0,7.716369038263994,2423.350000000135,2419.0750000001362,fade breakout down,0,long
460,EURUSDz,buy,0.39,2025-11-17 13:25:00,1.15967,2025-11-17 13:35:00,1.15928,1.15932,1.16152,-15.209999999995727,2.73,0.0,-17.939999999995727,SL,1,600.0,-10.920000000002261,0.0,-28.000000000005794,0.0,8.651184877861112,2405.4100000001395,2415.355000000135,fade breakout down,0,long
461,EURUSDz,buy,0.31,2025-11-18 09:15:00,1.1592,2025-11-18 10:00:00,1.15879,1.15878,1.16064,-12.710000000000663,2.17,0.0,-14.880000000000663,SL,8,2700.0,-12.710000000000663,8.369999999999767,-41.000000000002146,26.999999999999243,1.1784716634147308,2390.530000000139,2394.7150000001384,fade breakout down,0,long
462,EURUSDz,buy,0.25,2025-11-19 09:55:00,1.1574,2025-11-19 10:15:00,1.15695,1.15692,1.15973,-11.250000000001537,1.75,0.0,-13.000000000001537,SL,3,1200.0,-8.500000000000174,3.249999999999087,-34.000000000000696,12.999999999996346,-1.6818732495191724,2377.5300000001375,2382.905000000139,fade breakout down,0,long
463,EURUSDz,sell,0.44,2025-11-20 09:40:00,1.1522,2025-11-20 09:55:00,1.15257,1.15253,1.15115,-16.280000000008954,3.08,0.0,-19.360000000008952,SL,2,900.0,-11.879999999999669,1.7600000000017602,-26.999999999999243,4.000000000004,7.644107006430575,2358.1700000001288,2368.9500000001403,fade breakout up,0,short
464,EURUSDz,sell,0.36,2025-11-24 10:25:00,1.15327,2025-11-24 10:35:00,1.15362,1.15364,1.15098,-12.600000000002607,2.52,0.0,-15.120000000002607,SL,1,600.0,-10.79999999999881,7.993605777301127e-12,-29.999999999996692,2.2204460492503128e-11,1.7143593018013688,2343.050000000126,2347.190000000137,fade breakout up,0,short
465,EURUSDz,sell,0.53,2025-11-25 09:25:00,1.1533,2025-11-25 09:45:00,1.15353,1.15355,1.15118,-12.18999999999748,3.71,0.0,-15.89999999999748,SL,3,1200.0,-12.18999999999748,12.190000000009249,-22.999999999995243,23.000000000017447,-1.305852880495873,2327.150000000129,2329.005000000129,fade breakout up,0,short
466,EURUSDz,buy,0.29,2025-11-26 14:35:00,1.15681,2025-11-26 16:05:00,1.15958,1.15639,1.15958,80.33000000000467,2.03,0.0,78.30000000000467,TP,17,5400.0,-0.8699999999992601,77.430000000005,-2.9999999999974487,267.0000000000172,1.2038551909044917,2405.4500000001335,2387.9050000001344,fade breakout down,0,long
467,EURUSDz,buy,0.28,2025-11-28 10:15:00,1.1569,2025-11-28 10:20:00,1.15647,1.15649,1.15936,-12.039999999998054,1.9600000000000002,0.0,-13.999999999998055,SL,0,300.0,-11.760000000002437,0.2799999999956171,-42.0000000000087,0.9999999999843466,3.8054966452454666,2391.4500000001353,2396.630000000132,fade breakout down,0,long
468,EURUSDz,sell,0.44,2025-12-01 10:20:00,1.16211,2025-12-01 10:25:00,1.16236,1.16238,1.15906,-11.000000000003674,3.08,0.0,-14.080000000003674,SL,0,300.0,-18.91999999999694,6.600000000004158,-42.999999999993044,15.000000000009448,-0.6571237752814469,2377.3700000001318,2380.2300000001405,fade breakout up,0,short
469,EURUSDz,buy,0.33,2025-12-02 10:50:00,1.16067,2025-12-02 12:45:00,1.16164,1.1603,1.16164,32.00999999999721,2.31,0.0,29.699999999997214,TP,22,6900.0,-11.550000000002392,25.409999999997936,-35.00000000000725,76.99999999999373,1.5793870531951237,2407.070000000129,2397.6650000001255,fade breakout down,0,long
470,EURUSDz,buy,0.48,2025-12-04 19:35:00,1.16539,2025-12-04 20:05:00,1.1651,1.16512,1.1682,-13.91999999999527,3.36,0.0,-17.27999999999527,SL,5,1800.0,-10.559999999994572,5.280000000002616,-21.99999999998869,11.000000000005448,-0.4000600490708881,2389.7900000001337,2400.110000000137,fade breakout down,0,long
471,EURUSDz,buy,0.49,2025-12-05 09:15:00,1.16528,2025-12-05 09:30:00,1.16502,1.16505,1.16718,-12.7400000000073,3.4299999999999997,0.0,-16.1700000000073,SL,2,900.0,-5.39000000000267,13.71999999999196,-11.000000000005448,27.99999999998359,3.4044531981349713,2373.6200000001263,2382.685000000131,fade breakout down,0,long
472,EURUSDz,buy,0.3,2025-12-08 12:40:00,1.16501,2025-12-08 13:45:00,1.16464,1.16461,1.1672,-11.100000000006105,2.1,0.0,-13.200000000006105,SL,12,3900.0,-10.500000000002174,21.899999999996922,-35.00000000000725,72.99999999998974,-1.7370356920379721,2360.42000000012,2365.3700000001254,fade breakout down,0,long
473,EURUSDz,sell,0.31,2025-12-09 10:15:00,1.16483,2025-12-09 13:20:00,1.16336,1.16523,1.16336,45.57000000000256,2.17,0.0,43.40000000000256,TP,36,11100.0,-6.199999999999317,42.47000000000289,-19.999999999997797,137.00000000000932,2.78911682396796,2403.8200000001225,2396.2250000001277,fade breakout up,0,short
474,EURUSDz,sell,0.48,2025-12-10 18:15:00,1.16569,2025-12-10 18:30:00,1.16602,1.16597,1.16266,-15.840000000007848,3.36,0.0,-19.200000000007847,SL,2,900.0,-4.7999999999994705,8.640000000003312,-9.999999999998899,18.0000000000069,7.838691911521062,2384.620000000115,2399.7400000001176,fade breakout up,0,short
475,EURUSDz,buy,0.54,2025-12-12 11:20:00,1.17288,2025-12-12 11:25:00,1.1726,1.17262,1.17434,-15.11999999999114,3.7800000000000002,0.0,-18.89999999999114,SL,0,300.0,-18.899999999991923,0.5400000000035378,-34.99999999998504,1.0000000000065512,4.609364245163226,2365.720000000124,2365.9900000001135,fade breakout down,0,long
476,EURUSDz,sell,0.45,2025-12-17 14:25:00,1.17304,2025-12-17 14:35:00,1.17333,1.17331,1.17032,-13.049999999995565,3.15,0.0,-16.199999999995566,SL,1,600.0,-3.5999999999936088,7.650000000010149,-7.999999999985795,17.000000000022553,4.333249060292337,2349.5200000001287,2370.445000000135,fade breakout up,0,short
477,EURUSDz,sell,0.24,2025-12-18 14:00:00,1.17463,2025-12-18 14:05:00,1.17517,1.17517,1.17282,-12.959999999999637,1.68,0.0,-14.639999999999636,SL,0,300.0,-23.039999999996397,5.040000000006372,-95.99999999998498,21.000000000026553,4.155173504006766,2334.880000000129,2342.9200000001333,fade breakout up,0,short
478,EURUSDz,sell,0.55,2025-12-19 15:20:00,1.17212,2025-12-19 18:15:00,1.17235,1.17236,1.17033,-12.649999999997386,3.8500000000000005,0.0,-16.499999999997385,SL,34,10500.0,-8.799999999996588,68.75000000001076,-15.999999999993795,125.00000000001953,1.7631617152127115,2318.380000000131,2328.5550000001363,fade breakout up,0,short
479,EURUSDz,sell,0.41,2025-12-22 12:15:00,1.17375,2025-12-22 12:35:00,1.17403,1.17404,1.1713,-11.479999999993272,2.8699999999999997,0.0,-14.34999999999327,SL,3,1200.0,-6.559999999997456,9.840000000009839,-15.999999999993795,24.000000000024,0.8287788160934539,2304.030000000138,2323.095000000135,fade breakout up,0,short
480,EURUSDz,sell,0.3,2025-12-23 09:30:00,1.17828,2025-12-23 09:35:00,1.17868,1.17866,1.17687,-11.999999999998678,2.1,0.0,-14.099999999998678,SL,0,300.0,-12.599999999995948,0.0,-41.99999999998649,0.0,2.179478603921036,2289.930000000139,2293.3800000001415,fade breakout up,0,short
481,EURUSDz,buy,0.36,2025-12-24 15:00:00,1.17809,2025-12-24 15:05:00,1.17778,1.17778,1.1804,-11.160000000001169,2.52,0.0,-13.680000000001169,SL,0,300.0,-12.24000000000025,0.0,-34.000000000000696,0.0,2.5663887423467973,2276.250000000138,2280.3900000001327,fade breakout down,0,long
482,EURUSDz,buy,0.23,2025-12-26 17:10:00,1.17695,2025-12-26 17:20:00,1.17647,1.17646,1.17881,-11.040000000000829,1.61,0.0,-12.650000000000828,SL,1,600.0,-9.430000000000494,0.0,-41.000000000002146,0.0,0.992829625005931,2263.6000000001372,2266.935000000138,fade breakout down,0,long
483,EURUSDz,buy,0.39,2025-12-29 17:15:00,1.17551,2025-12-29 17:25:00,1.17514,1.17518,1.17887,-14.429999999999277,2.73,0.0,-17.159999999999275,SL,1,600.0,-6.630000000000136,0.7799999999964502,-17.000000000000348,1.9999999999908977,7.873223819604062,2246.4400000001383,2258.335000000138,fade breakout down,0,long
484,EURUSDz,buy,0.43,2025-12-30 12:35:00,1.17668,2025-12-30 12:45:00,1.17638,1.17641,1.17798,-12.89999999999858,3.01,0.0,-15.909999999998579,SL,1,600.0,-4.730000000002343,5.58999999999843,-11.000000000005448,12.999999999996346,3.938983390745216,2230.53000000014,2249.235000000138,fade breakout down,0,long
485,EURUSDz,sell,0.34,2025-12-31 10:55:00,1.17383,2025-12-31 11:25:00,1.17419,1.17419,1.17202,-12.240000000004692,2.3800000000000003,0.0,-14.620000000004692,SL,5,1800.0,-12.239999999997142,5.780000000000118,-35.999999999991594,17.000000000000348,3.620255645987723,2215.910000000135,2225.94000000014,fade breakout up,0,short
486,EURUSDz,buy,0.29,2026-01-05 09:55:00,1.16798,2026-01-05 12:55:00,1.16764,1.16762,1.16949,-9.860000000000202,2.03,0.0,-11.890000000000201,SL,35,10800.0,-7.829999999999781,32.770000000002184,-26.999999999999243,113.00000000000753,-2.7857361151353492,2204.020000000135,2214.315000000131,fade breakout down,0,long
487,EURUSDz,buy,0.42,2026-01-08 13:40:00,1.16698,2026-01-08 13:50:00,1.1667,1.16668,1.16831,-11.75999999999311,2.94,0.0,-14.699999999993109,SL,1,600.0,-10.919999999996932,0.8400000000055029,-25.999999999992692,2.0000000000131024,2.5984889096875787,2189.320000000142,2192.050000000141,fade breakout down,0,long
488,EURUSDz,sell,0.11,2026-01-09 13:50:00,1.16488,2026-01-09 14:25:00,1.164,1.16584,1.164,9.679999999999911,0.77,0.0,8.909999999999911,TP,6,2100.0,-4.399999999999515,9.23999999999947,-39.999999999995595,83.99999999999518,0.586380038522672,2198.230000000142,2193.445000000142,fade breakout up,0,short
489,EURUSDz,sell,0.18,2026-01-12 09:40:00,1.16877,2026-01-12 13:15:00,1.16937,1.16938,1.16558,-10.79999999999881,1.26,0.0,-12.05999999999881,SL,42,12900.0,-9.179999999996191,21.240000000003256,-50.99999999997883,118.00000000001808,1.4063528770838483,2186.170000000143,2189.680000000146,fade breakout up,0,short
490,EURUSDz,sell,0.42,2026-01-13 10:25:00,1.16679,2026-01-13 13:00:00,1.16539,1.1671,1.16539,58.800000000002846,2.94,0.0,55.86000000000285,TP,30,9300.0,-11.75999999999311,47.88000000000592,-27.99999999998359,114.00000000001408,2.585716448955192,2242.0300000001457,2228.800000000143,fade breakout up,0,short
491,EURUSDz,sell,0.53,2026-01-14 10:00:00,1.1652,2026-01-14 10:30:00,1.16536,1.16539,1.16409,-8.479999999996712,3.71,0.0,-12.189999999996711,SL,5,1800.0,-6.359999999994592,25.97000000000538,-11.999999999989795,49.00000000001014,-3.585891247920831,2229.840000000149,2237.525000000152,fade breakout up,0,short
492,EURUSDz,sell,0.25,2026-01-15 10:00:00,1.1636,2026-01-15 10:35:00,1.16405,1.16403,1.16261,-11.250000000001537,1.75,0.0,-13.000000000001537,SL,6,2100.0,-8.74999999999626,7.0000000000014495,-34.99999999998504,28.000000000005794,0.8039986879282339,2216.8400000001475,2221.9650000001475,fade breakout up,0,short
493,EURUSDz,sell,0.52,2026-01-16 10:50:00,1.16148,2026-01-16 11:15:00,1.16173,1.16169,1.16043,-12.999999999992795,3.64,0.0,-16.639999999992796,SL,4,1500.0,-5.719999999991288,10.400000000010401,-10.999999999983244,20.000000000020002,4.033464266578337,2200.2000000001544,2213.980000000152,fade breakout up,0,short
494,EURUSDz,buy,0.26,2026-01-19 09:40:00,1.1621,2026-01-19 14:50:00,1.16415,1.16166,1.16415,53.30000000000279,1.82,0.0,51.48000000000279,TP,61,18600.0,-4.159999999998387,42.64000000000223,-15.999999999993795,164.00000000000858,2.738210036929705,2251.680000000157,2239.8500000001545,fade breakout down,0,long
495,EURUSDz,sell,0.23,2026-01-20 09:15:00,1.17187,2026-01-20 09:25:00,1.1724,1.17239,1.16623,-12.190000000003256,1.61,0.0,-13.800000000003255,SL,1,600.0,-5.520000000000414,2.7600000000027602,-24.000000000001794,12.000000000012,2.3549716439754875,2237.8800000001543,2252.4850000001575,fade breakout up,0,short
496,EURUSDz,buy,0.31,2026-01-21 10:05:00,1.17068,2026-01-21 10:35:00,1.17027,1.1703,1.17255,-12.710000000000663,2.17,0.0,-14.880000000000663,SL,5,1800.0,-8.059999999997736,5.580000000002139,-25.999999999992692,18.0000000000069,5.123358958614819,2223.0000000001537,2229.9750000001577,fade breakout down,0,long
497,EURUSDz,sell,0.21,2026-01-22 09:30:00,1.16935,2026-01-22 11:15:00,1.16981,1.16981,1.16841,-9.660000000002666,1.47,0.0,-11.130000000002667,SL,20,6300.0,-7.980000000000985,13.85999999999754,-38.0000000000047,65.99999999998829,-4.327363181817759,2211.870000000151,2214.705000000151,fade breakout up,0,short
498,EURUSDz,sell,0.12,2026-01-23 16:15:00,1.17472,2026-01-23 16:25:00,1.17559,1.1756,1.17285,-10.439999999999117,0.84,0.0,-11.279999999999117,SL,1,600.0,-9.239999999999249,0.6000000000012662,-76.99999999999373,5.000000000010552,-2.1198460883724253,2200.5900000001516,2202.570000000151,fade breakout up,0,short
499,EURUSDz,buy,0.22,2026-01-26 13:15:00,1.18403,2026-01-26 14:35:00,1.18699,1.18348,1.18699,65.12000000000162,1.54,0.0,63.580000000001625,TP,15,4800.0,-6.819999999995829,60.50000000000067,-30.99999999998104,275.000000000003,3.7579822019240345,2264.1700000001533,2258.780000000152,fade breakout down,0,long
500,EURUSDz,sell,0.19,2026-01-27 10:05:00,1.18777,2026-01-27 10:45:00,1.18835,1.18836,1.18501,-11.020000000000474,1.33,0.0,-12.350000000000474,SL,7,2400.0,-11.2099999999975,6.270000000003106,-58.999999999986834,33.00000000001635,-0.20067882680866478,2251.820000000153,2260.6550000001557,fade breakout up,0,short
501,EURUSDz,buy,0.28,2026-01-28 11:25:00,1.19721,2026-01-28 11:30:00,1.19683,1.19684,1.20258,-10.640000000001315,1.9600000000000002,0.0,-12.600000000001316,SL,0,300.0,-10.360000000005698,5.31999999999755,-37.00000000002035,18.999999999991246,-1.2455065047907614,2239.2200000001517,2241.88000000015,fade breakout down,0,long
502,EURUSDz,buy,0.27,2026-01-30 10:15:00,1.19159,2026-01-30 11:55:00,1.19433,1.19119,1.19433,73.97999999999905,1.8900000000000001,0.0,72.08999999999905,TP,19,6000.0,-4.319999999998325,63.72000000000378,-15.999999999993795,236.00000000001396,-1.200198236252842,2311.3100000001505,2286.8750000001523,fade breakout down,0,long
503,EURUSDz,sell,0.31,2026-02-02 10:25:00,1.18651,2026-02-02 11:05:00,1.18686,1.18686,1.18411,-10.850000000002247,2.17,0.0,-13.020000000002247,SL,7,2400.0,-9.919999999996154,18.290000000002802,-31.99999999998759,59.00000000000904,-0.6784171807787309,2298.290000000148,2310.2250000001504,fade breakout up,0,short
504,EURUSDz,sell,0.16,2026-02-03 17:25:00,1.18192,2026-02-03 22:05:00,1.18192,1.18264,1.18038,-0.0,1.12,0.0,-1.12,CLIENT,55,16800.0,-10.079999999998535,20.96000000000231,-62.999999999990834,131.00000000001444,0.7338226180770646,2297.1700000001483,2297.570000000147,fade breakout up,0,short
505,EURUSDz,buy,0.29,2026-02-05 10:10:00,1.17863,2026-02-05 13:35:00,1.1809,1.17824,1.1809,65.82999999999983,2.03,0.0,63.79999999999983,TP,40,12300.0,-5.220000000002001,50.74999999999763,-18.0000000000069,174.99999999999181,-2.1057123928357653,2360.9700000001485,2342.8450000001453,fade breakout down,0,long
506,EURUSDz,sell,0.43,2026-02-09 09:15:00,1.18645,2026-02-09 09:25:00,1.18677,1.18671,1.18258,-13.760000000004213,3.01,0.0,-16.770000000004213,SL,1,600.0,-4.7299999999927955,6.450000000004064,-10.999999999983244,15.000000000009448,5.259494059128679,2344.200000000144,2357.3150000001533,fade breakout up,0,short
507,EURUSDz,sell,0.58,2026-02-10 09:55:00,1.19155,2026-02-10 10:05:00,1.19172,1.19172,1.18995,-9.859999999987323,4.06,0.0,-13.919999999987322,SL,1,600.0,-1.159999999981842,10.44000000001688,-1.9999999999686933,18.000000000029104,-1.8607228599584331,2330.2800000001566,2346.810000000148,fade breakout up,0,short
508,EURUSDz,buy,0.5,2026-02-11 12:15:00,1.19076,2026-02-11 12:20:00,1.1905,1.19049,1.19259,-13.00000000000745,3.5,0.0,-16.50000000000745,SL,0,300.0,-14.500000000006175,0.999999999995449,-29.000000000012346,1.9999999999908977,2.4107325152339105,2313.7800000001494,2320.5300000001484,fade breakout down,0,long
509,EURUSDz,sell,0.26,2026-02-12 10:15:00,1.18783,2026-02-12 11:20:00,1.18829,1.18829,1.18524,-11.960000000003301,1.82,0.0,-13.780000000003302,SL,12,3900.0,-11.7000000000016,9.100000000001884,-45.00000000000614,35.00000000000725,2.04766117505298,2300.0000000001464,2306.3700000001472,fade breakout up,0,short
510,EURUSDz,sell,0.46,2026-02-13 09:15:00,1.18643,2026-02-13 13:10:00,1.1867,1.18668,1.18471,-12.419999999999654,3.22,0.0,-15.639999999999654,SL,46,14100.0,-10.5799999999876,51.520000000010675,-22.99999999997304,112.00000000002318,2.5014122222116235,2284.3600000001466,2295.630000000159,fade breakout up,0,short
511,EURUSDz,sell,0.49,2026-02-17 09:45:00,1.18456,2026-02-17 09:50:00,1.18481,1.18478,1.18289,-12.249999999993209,3.4299999999999997,0.0,-15.679999999993209,SL,0,300.0,-11.26999999998679,2.9400000000083804,-22.99999999997304,6.000000000017102,3.732171394116078,2268.680000000153,2282.6450000001573,fade breakout up,0,short
512,EURUSDz,sell,0.17,2026-02-19 09:20:00,1.18007,2026-02-19 11:20:00,1.17869,1.18073,1.17869,23.459999999998928,1.1900000000000002,0.0,22.269999999998927,TP,23,7200.0,-6.460000000000799,22.270000000002454,-38.0000000000047,131.00000000001444,1.709380059776252,2290.950000000152,2287.9750000001554,fade breakout up,0,short
513,EURUSDz,sell,0.17,2026-02-20 10:20:00,1.17583,2026-02-20 10:40:00,1.17653,1.17655,1.17436,-11.900000000002464,1.1900000000000002,0.0,-13.090000000002464,SL,3,1200.0,-7.479999999999931,1.3600000000013601,-43.99999999999959,8.000000000008,0.7533714636344992,2277.8600000001497,2284.065000000153,fade breakout up,0,short
514,EURUSDz,buy,0.26,2026-02-23 09:30:00,1.181,2026-02-23 09:55:00,1.1805,1.18052,1.18339,-12.999999999998568,1.82,0.0,-14.819999999998569,SL,4,1500.0,-5.720000000002834,4.159999999998387,-22.000000000010896,15.999999999993795,4.318587206014199,2263.0400000001514,2272.790000000146,fade breakout down,0,long
515,EURUSDz,sell,0.53,2026-02-24 09:40:00,1.179,2026-02-24 13:55:00,1.17686,1.1792,1.17686,113.42000000000164,3.71,0.0,109.71000000000164,TP,50,15300.0,-7.419999999989768,111.30000000001128,-13.999999999980693,210.00000000002126,0.9958743691932874,2372.750000000153,2368.2450000001586,fade breakout up,0,short
516,EURUSDz,buy,0.35,2026-02-25 09:10:00,1.1791,2026-02-25 09:20:00,1.17876,1.17876,1.1808,-11.900000000000244,2.4499999999999997,0.0,-14.350000000000243,SL,1,600.0,-9.449999999999736,1.7499999999959213,-26.999999999999243,4.999999999988347,1.8623281841915984,2358.4000000001524,2363.1250000001523,fade breakout down,0,long
517,EURUSDz,buy,0.51,2026-02-27 10:10:00,1.17975,2026-02-27 10:15:00,1.17949,1.17952,1.18216,-13.2600000000076,3.5700000000000003,0.0,-16.8300000000076,SL,0,300.0,-14.280000000002957,1.019999999995358,-28.000000000005794,1.9999999999908977,4.872096576111913,2341.570000000145,2353.555000000144,fade breakout down,0,long
518,EURUSDz,buy,0.12,2026-03-02 13:15:00,1.17062,2026-03-02 14:00:00,1.16958,1.1696,1.17863,-12.479999999999157,0.84,0.0,-13.319999999999157,SL,8,2700.0,-8.280000000000953,14.5199999999992,-69.00000000000794,120.99999999999332,3.959757148892969,2328.2500000001455,2333.5900000001457,fade breakout down,0,long
519,EURUSDz,sell,0.32,2026-03-04 10:35:00,1.16264,2026-03-04 10:40:00,1.16308,1.16302,1.15871,-14.07999999999987,2.24,0.0,-16.319999999999872,SL,0,300.0,-17.92000000000371,0.0,-56.00000000001159,0.0,6.366661575324528,2311.930000000146,2311.4500000001426,fade breakout up,0,short
520,EURUSDz,buy,0.41,2026-03-05 15:35:00,1.15825,2026-03-05 15:40:00,1.15791,1.15793,1.16161,-13.940000000000285,2.8699999999999997,0.0,-16.810000000000286,SL,0,300.0,-54.53000000000219,0.819999999996268,-133.00000000000531,1.9999999999908977,4.371728477490224,2295.1200000001454,2262.1150000001476,fade breakout down,0,long
521,EURUSDz,sell,0.06,2026-03-09 14:10:00,1.15554,2026-03-09 14:50:00,1.15733,1.15734,1.15159,-10.739999999999748,0.42,0.0,-11.159999999999748,SL,7,2400.0,-9.959999999998637,4.68000000000135,-165.99999999997726,78.0000000000225,0.5897486588668923,2283.9600000001456,2285.130000000145,fade breakout up,0,short
522,EURUSDz,sell,0.2,2026-03-10 17:30:00,1.16597,2026-03-10 19:45:00,1.1607,1.16654,1.1607,105.39999999999773,1.4000000000000001,0.0,103.99999999999773,TP,26,8100.0,-0.39999999999817965,95.40000000000326,-1.9999999999908977,477.00000000001626,-1.0290839838958283,2387.9600000001433,2372.8600000001466,fade breakout up,0,short
523,EURUSDz,sell,0.27,2026-03-12 08:25:00,1.155,2026-03-12 09:30:00,1.15553,1.15548,1.15318,-14.309999999997824,1.8900000000000001,0.0,-16.199999999997825,SL,12,3900.0,-7.82999999999734,17.820000000002835,-28.99999999999014,66.00000000001049,6.160045379993466,2371.7600000001453,2382.425000000149,fade breakout up,0,short
524,EURUSDz,buy,0.43,2026-03-13 09:05:00,1.1455,2026-03-13 09:10:00,1.14519,1.14522,1.15094,-13.330000000001398,3.01,0.0,-16.340000000001396,SL,0,300.0,-18.05999999999419,10.75000000000359,-41.99999999998649,25.000000000008345,2.843100646570179,2355.420000000144,2374.555000000145,fade breakout down,0,long
525,EURUSDz,sell,0.31,2026-03-16 10:00:00,1.14497,2026-03-16 10:15:00,1.14539,1.14537,1.14143,-13.019999999995811,2.17,0.0,-15.18999999999581,SL,2,900.0,-8.989999999996945,5.89000000000417,-28.99999999999014,19.00000000001345,1.6798870005969417,2340.230000000148,2345.3450000001467,fade breakout up,0,short
526,EURUSDz,buy,0.36,2026-03-18 08:35:00,1.15245,2026-03-18 11:15:00,1.15492,1.15216,1.15492,88.91999999999899,2.52,0.0,86.399999999999,TP,31,9600.0,-5.400000000003402,76.67999999999874,-15.000000000009448,212.9999999999965,-1.4436247026483713,2426.6300000001465,2412.7700000001514,fade breakout down,0,long
527,EURUSDz,buy,0.18,2026-03-19 08:20:00,1.14558,2026-03-19 08:45:00,1.14488,1.14489,1.14767,-12.600000000002607,1.26,0.0,-13.860000000002607,SL,4,1500.0,-11.51999999999953,6.120000000000125,-63.999999999997385,34.000000000000696,2.454654938414871,2412.7700000001437,2420.7800000001444,fade breakout down,0,long
528,EURUSDz,sell,0.26,2026-03-20 08:35:00,1.15728,2026-03-20 08:45:00,1.15775,1.15774,1.15526,-12.219999999999231,1.82,0.0,-14.039999999999232,SL,1,600.0,-10.399999999993081,1.0400000000068133,-39.99999999997339,4.000000000026205,3.5251407460282085,2398.7300000001446,2402.500000000146,fade breakout up,0,short
529,EURUSDz,buy,0.34,2026-03-24 13:15:00,1.15776,2026-03-24 13:20:00,1.15735,1.15738,1.16177,-13.93999999999318,2.3800000000000003,0.0,-16.31999999999318,SL,0,300.0,-15.63999999999677,6.460000000004574,-45.999999999990486,19.00000000001345,4.067998336347648,2382.4100000001513,2386.660000000149,fade breakout down,0,long
530,EURUSDz,sell,0.47,2026-03-25 08:55:00,1.16043,2026-03-25 09:05:00,1.16077,1.16074,1.15871,-15.980000000000325,3.29,0.0,-19.270000000000326,SL,1,600.0,-7.049999999994005,9.870000000002044,-14.999999999987244,21.00000000000435,6.165354429156375,2363.140000000151,2386.405000000157,fade breakout up,0,short
531,EURUSDz,buy,0.26,2026-03-26 08:15:00,1.15531,2026-03-26 11:25:00,1.15486,1.15486,1.15723,-11.7000000000016,1.82,0.0,-13.5200000000016,SL,37,11400.0,-6.240000000000467,31.199999999996564,-24.000000000001794,119.99999999998677,-1.7469687196874146,2349.6200000001495,2355.9900000001503,fade breakout down,0,long
532,EURUSDz,buy,0.28,2026-03-27 09:15:00,1.15188,2026-03-27 10:45:00,1.15149,1.15148,1.15463,-10.920000000003151,1.9600000000000002,0.0,-12.880000000003152,SL,17,5400.0,-8.960000000002744,20.719999999998965,-32.0000000000098,73.99999999999629,0.9585992210805718,2336.740000000146,2341.920000000149,fade breakout down,0,long
533,EURUSDz,buy,0.33,2026-03-30 08:15:00,1.14958,2026-03-30 08:25:00,1.14913,1.1492,1.15211,-14.850000000002028,2.31,0.0,-17.16000000000203,SL,1,600.0,-8.909999999999751,0.0,-26.999999999999243,0.0,11.03277601103353,2319.580000000144,2329.975000000146,fade breakout down,0,long
534,EURUSDz,buy,0.31,2026-03-31 10:55:00,1.14622,2026-03-31 11:00:00,1.14588,1.14586,1.14743,-10.540000000000216,2.17,0.0,-12.710000000000216,SL,0,300.0,-12.399999999998634,4.029999999998868,-39.999999999995595,12.999999999996346,-1.6061461799647514,2306.870000000144,2308.265000000146,fade breakout down,0,long
535,EURUSDz,sell,0.26,2026-04-01 09:00:00,1.15963,2026-04-01 09:05:00,1.16013,1.16008,1.15595,-13.000000000004341,1.82,0.0,-14.820000000004342,SL,0,300.0,-16.900000000001025,0.7799999999993368,-65.00000000000394,2.9999999999974487,3.5507107311612676,2292.05000000014,2291.660000000143,fade breakout up,0,short
536,EURUSDz,buy,0.25,2026-04-02 11:35:00,1.15177,2026-04-02 11:50:00,1.15132,1.15133,1.1542,-11.250000000001537,1.75,0.0,-13.000000000001537,SL,2,900.0,-7.9999999999968985,4.250000000000087,-31.99999999998759,17.000000000000348,2.036213104720628,2279.0500000001384,2283.175000000143,fade breakout down,0,long
537,EURUSDz,sell,0.25,2026-04-03 11:00:00,1.15401,2026-04-03 11:05:00,1.1548,1.15451,1.15255,-19.750000000001712,1.75,0.0,-21.500000000001712,SL,0,300.0,-24.750000000001158,0.0,-99.00000000000463,0.0,3.669379280359434,2257.5500000001366,2253.675000000139,fade breakout up,0,short
538,EURUSDz,sell,0.14,2026-04-06 14:40:00,1.15628,2026-04-06 21:05:00,1.15437,1.15709,1.15187,26.7400000000011,0.9800000000000001,0.0,25.7600000000011,CLIENT,76,23100.0,-6.720000000000503,39.75999999999936,-48.00000000000359,283.99999999999534,-1.47862192686706,2283.3100000001377,2283.9400000001388,fade breakout up,0,short
539,EURUSDz,sell,0.16,2026-04-08 13:30:00,1.1704,2026-04-08 17:40:00,1.16707,1.17108,1.16707,53.28000000000088,1.12,0.0,52.160000000000885,TP,49,15000.0,-2.3999999999979593,52.48000000000275,-14.999999999987244,328.00000000001717,1.4310502699307341,2335.4700000001385,2330.910000000141,fade breakout up,0,short
